"Area.Code","Item.Code","Year","ExtractRate"
120,654,2005,2000
120,654,2006,2000
120,654,2007,2000
120,654,2008,2000
120,654,2009,2000
120,654,2010,2000
120,654,2011,2000
121,15,2005,10000
121,15,2006,10000
121,15,2007,10000
121,15,2008,10000
121,15,2009,10000
121,15,2010,10000
121,15,2011,10000
121,16,2005,8000
121,16,2006,8000
121,16,2007,8000
121,16,2008,8000
121,16,2009,8000
121,16,2010,8000
121,16,2011,8000
121,17,2005,1700
121,17,2006,1700
121,17,2007,1700
121,17,2008,1700
121,17,2009,1700
121,17,2010,1700
121,17,2011,1700
121,22,2005,10000
121,22,2006,10000
121,22,2007,10000
121,22,2008,10000
121,22,2009,10000
121,22,2010,10000
121,22,2011,10000
121,41,2005,10000
121,41,2006,10000
121,41,2007,10000
121,41,2008,10000
121,41,2009,10000
121,41,2010,10000
121,41,2011,10000
121,49,2005,7700
121,49,2006,7700
121,49,2007,7700
121,49,2008,7700
121,49,2009,7700
121,49,2010,7700
121,49,2011,7700
121,50,2005,8000
121,50,2006,8000
121,50,2007,8000
121,50,2008,8000
121,50,2009,8000
121,50,2010,8000
121,50,2011,8000
121,51,2005,65000
121,51,2006,65000
121,51,2007,65000
121,51,2008,65000
121,51,2009,65000
121,51,2010,65000
121,51,2011,65000
121,113,2005,10000
121,113,2006,10000
121,113,2007,10000
121,113,2008,10000
121,113,2009,10000
121,113,2010,10000
121,113,2011,10000
121,168,2005,15000
121,168,2006,15000
121,168,2007,15000
121,168,2008,15000
121,168,2009,15000
121,168,2010,15000
121,168,2011,15000
121,633,2005,50000
121,633,2006,50000
121,633,2007,50000
121,633,2008,50000
121,633,2009,50000
121,633,2010,50000
121,633,2011,50000
121,654,2005,3500
121,654,2006,3500
121,654,2007,3500
121,654,2008,3500
121,654,2009,3500
121,654,2010,3500
121,654,2011,3500
122,15,2005,10000
122,15,2006,10000
122,15,2007,10000
122,15,2008,10000
122,15,2009,10000
122,15,2010,10000
122,15,2011,10000
122,16,2005,8000
122,16,2006,8000
122,16,2007,8000
122,16,2008,8000
122,16,2009,8000
122,16,2010,8000
122,16,2011,8000
122,17,2005,1800
122,17,2006,1800
122,17,2007,1800
122,17,2008,1800
122,17,2009,1800
122,17,2010,1800
122,17,2011,1800
122,51,2005,60000
122,51,2006,60000
122,51,2007,60000
122,51,2008,60000
122,51,2009,60000
122,51,2010,60000
122,51,2011,60000
123,16,2005,8000
123,16,2006,8000
123,16,2007,8000
123,16,2008,8000
123,16,2009,8000
123,16,2010,8000
123,16,2011,8000
123,17,2005,1700
123,17,2006,1700
123,17,2007,1700
123,17,2008,1700
123,17,2009,1700
123,17,2010,1700
123,17,2011,1700
123,51,2005,65201.729
123,51,2006,65026.178
123,51,2007,64988.29
123,51,2008,65005.417
123,51,2009,65556.153
123,51,2010,65497.679
123,51,2011,66000.714
123,634,2005,1500
123,634,2006,1500
123,634,2007,1500
123,634,2008,1500
123,634,2009,1500
123,634,2010,1500
123,634,2011,1500
123,654,2005,4000
123,654,2006,4000
123,654,2007,4000
123,654,2008,4000
123,654,2009,4000
123,654,2010,4000
123,654,2011,4000
124,15,2005,10000
124,15,2006,10000
124,15,2007,10000
124,15,2008,10000
124,15,2009,10000
124,15,2010,10000
124,15,2011,10000
124,16,2005,7200
124,16,2006,7200
124,16,2007,7200
124,16,2008,7500
124,16,2009,7500
124,16,2010,7500
124,16,2011,7500
124,17,2005,2200
124,17,2006,2200
124,17,2007,2200
124,17,2008,2200
124,17,2009,2200
124,17,2010,2200
124,17,2011,2200
124,18,2005,10000
124,18,2006,10000
124,18,2007,10000
124,18,2008,10000
124,18,2009,10000
124,18,2010,10000
124,18,2011,10000
124,20,2005,10000
124,20,2006,10000
124,20,2007,10000
124,20,2008,10000
124,20,2009,10000
124,20,2010,10000
124,20,2011,10000
124,22,2005,10000
124,22,2006,10000
124,22,2007,10000
124,22,2008,10000
124,22,2009,10000
124,22,2010,10000
124,22,2011,10000
124,51,2005,0
124,51,2006,65000
124,51,2007,65000
124,51,2008,65000
124,51,2009,65000
124,51,2010,0
124,51,2011,0
126,15,2005,10000
126,15,2006,10000
126,15,2007,10000
126,15,2008,10000
126,15,2009,10000
126,15,2010,10000
126,15,2011,10000
126,16,2005,7800
126,16,2006,7800
126,16,2007,7800
126,16,2008,7800
126,16,2009,7800
126,16,2010,7800
126,16,2011,7800
126,17,2005,1700
126,17,2006,1700
126,17,2007,1700
126,17,2008,1700
126,17,2009,1700
126,17,2010,1700
126,17,2011,1700
126,18,2005,0
126,18,2006,0
126,18,2007,10000
126,18,2008,10000
126,18,2009,10000
126,18,2010,10000
126,18,2011,10000
126,19,2005,300
126,19,2006,300
126,19,2007,300
126,19,2008,300
126,19,2009,300
126,19,2010,300
126,19,2011,300
126,20,2005,10000
126,20,2006,10000
126,20,2007,10000
126,20,2008,10000
126,20,2009,10000
126,20,2010,10000
126,20,2011,10000
126,22,2005,10000
126,22,2006,10000
126,22,2007,10000
126,22,2008,10000
126,22,2009,10000
126,22,2010,10000
126,22,2011,10000
126,23,2005,7500
126,23,2006,7500
126,23,2007,7500
126,23,2008,7500
126,23,2009,7500
126,23,2010,7500
126,23,2011,7500
126,24,2005,800
126,24,2006,800
126,24,2007,800
126,24,2008,800
126,24,2009,800
126,24,2010,800
126,24,2011,800
126,41,2005,10000
126,41,2006,10000
126,41,2007,10000
126,41,2008,10000
126,41,2009,10000
126,41,2010,10000
126,41,2011,10000
126,49,2005,7700
126,49,2006,7700
126,49,2007,7700
126,49,2008,7700
126,49,2009,7700
126,49,2010,7700
126,49,2011,7700
126,51,2005,65047.191
126,51,2006,65932.584
126,51,2007,66427.907
126,51,2008,66558.072
126,51,2009,66401.202
126,51,2010,66322.841
126,51,2011,66472.288
126,110,2005,10000
126,110,2006,10000
126,110,2007,10000
126,110,2008,10000
126,110,2009,10000
126,110,2010,10000
126,110,2011,10000
126,113,2005,10000
126,113,2006,10000
126,113,2007,10000
126,113,2008,10000
126,113,2009,10000
126,113,2010,10000
126,113,2011,10000
126,168,2005,10000
126,168,2006,10000
126,168,2007,10000
126,168,2008,10000
126,168,2009,10000
126,168,2010,10000
126,168,2011,10000
126,172,2005,11000
126,172,2006,11000
126,172,2007,11000
126,172,2008,11000
126,172,2009,11000
126,172,2010,11000
126,172,2011,11000
126,632,2005,5000
126,632,2006,5000
126,632,2007,5000
126,632,2008,5000
126,632,2009,5000
126,632,2010,5000
126,632,2011,5000
126,633,2005,50602.086
126,633,2006,50740.667
126,633,2007,50713.333
126,633,2008,50080.586
126,633,2009,50043.825
126,633,2010,50059.752
126,633,2011,50018.947
126,634,2005,3826.087
126,634,2006,3800.373
126,634,2007,3801.956
126,634,2008,3800.592
126,634,2009,3808.824
126,634,2010,3798.978
126,634,2011,3800.979
126,654,2005,5000
126,654,2006,5000
126,654,2007,5000
126,654,2008,5000
126,654,2009,5000
126,654,2010,5000
126,654,2011,5000
128,16,2005,7400
128,16,2006,7400
128,16,2007,7400
128,16,2008,7400
128,16,2009,7400
128,16,2010,7400
128,16,2011,7400
128,17,2005,2300
128,17,2006,2300
128,17,2007,2300
128,17,2008,2300
128,17,2009,2300
128,17,2010,2300
128,17,2011,2300
128,633,2005,40000
128,633,2006,40000
128,633,2007,40000
128,633,2008,40000
128,633,2009,40000
128,633,2010,40000
128,633,2011,40000
129,15,2005,10000
129,15,2006,10000
129,15,2007,10000
129,15,2008,10000
129,15,2009,10000
129,15,2010,10000
129,15,2011,10000
129,16,2005,7500
129,16,2006,7500
129,16,2007,7500
129,16,2008,7500
129,16,2009,7500
129,16,2010,7500
129,16,2011,7500
129,17,2005,2000
129,17,2006,2000
129,17,2007,2000
129,17,2008,2000
129,17,2009,2000
129,17,2010,2000
129,17,2011,2000
129,20,2005,10000
129,20,2006,10000
129,20,2007,10000
129,20,2008,10000
129,20,2009,10000
129,20,2010,10000
129,20,2011,10000
129,22,2005,0
129,22,2006,0
129,22,2007,0
129,22,2008,0
129,22,2009,0
129,22,2010,0
129,22,2011,0
129,51,2005,65792.012
129,51,2006,64679.772
129,51,2007,65358.958
129,51,2008,65125.722
129,51,2009,65268.23
129,51,2010,64842.084
129,51,2011,64831.772
129,113,2005,0
129,113,2006,0
129,113,2007,0
129,113,2008,0
129,113,2009,9800
129,113,2010,0
129,113,2011,0
129,168,2005,10000
129,168,2006,10000
129,168,2007,10000
129,168,2008,10000
129,168,2009,10000
129,168,2010,10000
129,168,2011,10000
129,633,2005,50000
129,633,2006,50000
129,633,2007,50000
129,633,2008,50000
129,633,2009,50000
129,633,2010,50000
129,633,2011,50000
129,634,2005,2000
129,634,2006,2000
129,634,2007,2000
129,634,2008,2000
129,634,2009,2000
129,634,2010,2000
129,634,2011,2000
130,15,2005,10000
130,15,2006,10000
130,15,2007,10000
130,15,2008,10000
130,15,2009,10000
130,15,2010,10000
130,15,2011,10000
130,16,2005,7500
130,16,2006,7500
130,16,2007,7500
130,16,2008,7500
130,16,2009,7500
130,16,2010,7500
130,16,2011,7500
130,17,2005,2300
130,17,2006,2300
130,17,2007,2300
130,17,2008,2300
130,17,2009,2300
130,17,2010,2300
130,17,2011,2300
130,20,2005,12000
130,20,2006,12000
130,20,2007,12000
130,20,2008,12000
130,20,2009,12000
130,20,2010,12000
130,20,2011,12000
130,22,2005,10000
130,22,2006,10000
130,22,2007,10000
130,22,2008,10000
130,22,2009,10000
130,22,2010,10000
130,22,2011,10000
130,51,2005,65000
130,51,2006,65000
130,51,2007,65000
130,51,2008,65000
130,51,2009,65000
130,51,2010,65000
130,51,2011,65000
130,633,2005,50000
130,633,2006,50000
130,633,2007,50000
130,633,2008,50000
130,633,2009,50000
130,633,2010,50000
130,633,2011,50000
130,634,2005,5000
130,634,2006,5000
130,634,2007,5000
130,634,2008,5000
130,634,2009,5000
130,634,2010,5000
130,634,2011,5000
131,16,2005,7500
131,16,2006,7500
131,16,2007,7500
131,16,2008,7500
131,16,2009,7500
131,16,2010,7500
131,16,2011,7500
131,17,2005,2100
131,17,2006,2100
131,17,2007,2100
131,17,2008,2100
131,17,2009,2100
131,17,2010,2100
131,17,2011,2100
131,18,2005,10000
131,18,2006,10000
131,18,2007,10000
131,18,2008,10000
131,18,2009,10000
131,18,2010,10000
131,18,2011,10000
131,19,2005,200
131,19,2006,200
131,19,2007,200
131,19,2008,200
131,19,2009,200
131,19,2010,200
131,19,2011,200
131,20,2005,10000
131,20,2006,10000
131,20,2007,10000
131,20,2008,10000
131,20,2009,10000
131,20,2010,10000
131,20,2011,10000
131,22,2005,10000
131,22,2006,10000
131,22,2007,10000
131,22,2008,10000
131,22,2009,10000
131,22,2010,10000
131,22,2011,10000
131,23,2005,8000
131,23,2006,8000
131,23,2007,8000
131,23,2008,8000
131,23,2009,8000
131,23,2010,8000
131,23,2011,8000
131,24,2005,1000
131,24,2006,1000
131,24,2007,1000
131,24,2008,1000
131,24,2009,1000
131,24,2010,1000
131,24,2011,1000
131,41,2005,10000
131,41,2006,10000
131,41,2007,10000
131,41,2008,10000
131,41,2009,10000
131,41,2010,10000
131,41,2011,10000
131,51,2005,67036.966
131,51,2006,66943.366
131,51,2007,66874.721
131,51,2008,66788.1
131,51,2009,66758.46
131,51,2010,65236.45
131,51,2011,65974.777
131,110,2005,9000
131,110,2006,9000
131,110,2007,9000
131,110,2008,9000
131,110,2009,9000
131,110,2010,9000
131,110,2011,9000
131,168,2005,10000
131,168,2006,10000
131,168,2007,10000
131,168,2008,10000
131,168,2009,10000
131,168,2010,10000
131,168,2011,10000
131,172,2005,11000
131,172,2006,11000
131,172,2007,11000
131,172,2008,11000
131,172,2009,11000
131,172,2010,11000
131,172,2011,11000
131,632,2005,5000
131,632,2006,5000
131,632,2007,5000
131,632,2008,5000
131,632,2009,5000
131,632,2010,5000
131,632,2011,5000
131,633,2005,15000
131,633,2006,15000
131,633,2007,15000
131,633,2008,15000
131,633,2009,15000
131,633,2010,15000
131,633,2011,15000
131,654,2005,4000
131,654,2006,4000
131,654,2007,4000
131,654,2008,4000
131,654,2009,4000
131,654,2010,4000
131,654,2011,4000
131,846,2005,10000
131,846,2006,10000
131,846,2007,10000
131,846,2008,10000
131,846,2009,10000
131,846,2010,10000
131,846,2011,10000
132,16,2005,7200
132,16,2006,7200
132,16,2007,7200
132,16,2008,7200
132,16,2009,7200
132,16,2010,7200
132,16,2011,7200
132,17,2005,2600
132,17,2006,2600
132,17,2007,2600
132,17,2008,2600
132,17,2009,2600
132,17,2010,2600
132,17,2011,2600
133,15,2005,10000
133,15,2006,10000
133,15,2007,10000
133,15,2008,10000
133,15,2009,10000
133,15,2010,10000
133,15,2011,10000
133,16,2005,7500
133,16,2006,7500
133,16,2007,7500
133,16,2008,7500
133,16,2009,7500
133,16,2010,7500
133,16,2011,7500
133,17,2005,2300
133,17,2006,2300
133,17,2007,2300
133,17,2008,2300
133,17,2009,2300
133,17,2010,2300
133,17,2011,2300
133,18,2005,10000
133,18,2006,10000
133,18,2007,10000
133,18,2008,10000
133,18,2009,10000
133,18,2010,10000
133,18,2011,10000
133,22,2005,10000
133,22,2006,10000
133,22,2007,10000
133,22,2008,10000
133,22,2009,10000
133,22,2010,10000
133,22,2011,10000
133,51,2005,6499.033
133,51,2006,6500.894
133,51,2007,6502.836
133,51,2008,6495.85
133,51,2009,6494.838
133,51,2010,6498.57
133,51,2011,6500.03
133,168,2005,20000
133,168,2006,20000
133,168,2007,20000
133,168,2008,20000
133,168,2009,20000
133,168,2010,20000
133,168,2011,20000
133,632,2005,2500
133,632,2006,2500
133,632,2007,2500
133,632,2008,2500
133,632,2009,2500
133,632,2010,2500
133,632,2011,2500
133,634,2005,0
133,634,2006,0
133,634,2007,0
133,634,2008,0
133,634,2009,0
133,634,2010,0
133,634,2011,0
133,654,2005,4000
133,654,2006,4000
133,654,2007,4000
133,654,2008,4000
133,654,2009,4000
133,654,2010,4000
133,654,2011,4000
134,15,2005,10000
134,15,2006,10000
134,15,2007,10000
134,15,2008,10000
134,15,2009,10000
134,15,2010,10000
134,15,2011,10000
134,16,2005,7046.07
134,16,2006,7186.705
134,16,2007,7114.013
134,16,2008,7333.188
134,16,2009,7252.997
134,16,2010,7215.541
134,16,2011,7139.245
134,17,2005,2200
134,17,2006,2200
134,17,2007,2200
134,17,2008,2200
134,17,2009,2200
134,17,2010,2200
134,17,2011,2200
134,18,2005,10000
134,18,2006,10000
134,18,2007,10000
134,18,2008,10000
134,18,2009,10000
134,18,2010,10000
134,18,2011,10000
134,19,2005,200
134,19,2006,200
134,19,2007,200
134,19,2008,200
134,19,2009,200
134,19,2010,200
134,19,2011,200
134,20,2005,12000
134,20,2006,12000
134,20,2007,12000
134,20,2008,12000
134,20,2009,12000
134,20,2010,12000
134,20,2011,12000
134,51,2005,70000
134,51,2006,70000
134,51,2007,70000
134,51,2008,70000
134,51,2009,70000
134,51,2010,70000
134,51,2011,70000
134,654,2005,3000
134,654,2006,3000
134,654,2007,3000
134,654,2008,3000
134,654,2009,3000
134,654,2010,3000
134,654,2011,3000
135,16,2005,7200
135,16,2006,7200
135,16,2007,7200
135,16,2008,7200
135,16,2009,7200
135,16,2010,7200
135,16,2011,7200
135,17,2005,2000
135,17,2006,2000
135,17,2007,2000
135,17,2008,2000
135,17,2009,2000
135,17,2010,2000
135,17,2011,2000
135,634,2005,1670.517
135,634,2006,47000
135,634,2007,47000
135,634,2008,47000
135,634,2009,47000
135,634,2010,47000
135,634,2011,47000
135,654,2005,4000
135,654,2006,4000
135,654,2007,4000
135,654,2008,4000
135,654,2009,4000
135,654,2010,4000
135,654,2011,4000
136,15,2005,10000
136,15,2006,10000
136,15,2007,10000
136,15,2008,10000
136,15,2009,10000
136,15,2010,10000
136,15,2011,10000
136,16,2005,8000
136,16,2006,8000
136,16,2007,8000
136,16,2008,8000
136,16,2009,8000
136,16,2010,8000
136,16,2011,8000
136,17,2005,2000
136,17,2006,2000
136,17,2007,2000
136,17,2008,2000
136,17,2009,2000
136,17,2010,2000
136,17,2011,2000
137,16,2005,7851.45
137,16,2006,7887.923
137,16,2007,7809.927
137,16,2008,7563.282
137,16,2009,7899.672
137,16,2010,7799.279
137,16,2011,7874.991
137,17,2005,2100
137,17,2006,2100
137,17,2007,2100
137,17,2008,2100
137,17,2009,2100
137,17,2010,2100
137,17,2011,2100
137,18,2005,0
137,18,2006,10000
137,18,2007,10000
137,18,2008,10000
137,18,2009,10000
137,18,2010,10000
137,18,2011,10000
137,49,2005,8000
137,49,2006,8000
137,49,2007,8000
137,49,2008,8000
137,49,2009,8000
137,49,2010,8000
137,49,2011,8000
137,51,2005,64646.14
137,51,2006,65844.721
137,51,2007,65980.722
137,51,2008,65774.422
137,51,2009,67089.329
137,51,2010,68965.517
137,51,2011,69044.085
137,632,2005,2500
137,632,2006,2500
137,632,2007,2500
137,632,2008,2500
137,632,2009,2500
137,632,2010,2500
137,632,2011,2500
137,633,2005,0
137,633,2006,0
137,633,2007,0
137,633,2008,50000
137,633,2009,50000
137,633,2010,50000
137,633,2011,50000
137,634,2005,2066.667
137,634,2006,2066.667
137,634,2007,2000
137,634,2008,2000
137,634,2009,2000
137,634,2010,2000
137,634,2011,2000
138,15,2005,10000
138,15,2006,10000
138,15,2007,10000
138,15,2008,10000
138,15,2009,10000
138,15,2010,10000
138,15,2011,10000
138,16,2005,7000
138,16,2006,7000
138,16,2007,7001.352
138,16,2008,7000.339
138,16,2009,6999.565
138,16,2010,6999.941
138,16,2011,7000.144
138,17,2005,2025.316
138,17,2006,2000
138,17,2007,1897.49
138,17,2008,1898.826
138,17,2009,1900.487
138,17,2010,1837.333
138,17,2011,1758.891
138,18,2005,10000
138,18,2006,10000
138,18,2007,10000
138,18,2008,10000
138,18,2009,10000
138,18,2010,10000
138,18,2011,10000
138,20,2005,12000
138,20,2006,12000
138,20,2007,12000
138,20,2008,12000
138,20,2009,12000
138,20,2010,12000
138,20,2011,12000
138,22,2005,10000
138,22,2006,10000
138,22,2007,10000
138,22,2008,10000
138,22,2009,10000
138,22,2010,10000
138,22,2011,10000
138,41,2005,9000
138,41,2006,9000
138,41,2007,9000
138,41,2008,9000
138,41,2009,9000
138,41,2010,9000
138,41,2011,9000
138,49,2005,8000
138,49,2006,8000
138,49,2007,8000
138,49,2008,8000
138,49,2009,8000
138,49,2010,8000
138,49,2011,8000
138,51,2005,65052.269
138,51,2006,65000.125
138,51,2007,65000.201
138,51,2008,65005.921
138,51,2009,65001.974
138,51,2010,65001.168
138,51,2011,65000.289
138,168,2005,10000
138,168,2006,10000
138,168,2007,10000
138,168,2008,10000
138,168,2009,10000
138,168,2010,10000
138,168,2011,10000
138,172,2005,10000
138,172,2006,10000
138,172,2007,10000
138,172,2008,10000
138,172,2009,10000
138,172,2010,10000
138,172,2011,10000
138,632,2005,2782.609
138,632,2006,2782.609
138,632,2007,2782.609
138,632,2008,2800
138,632,2009,2800
138,632,2010,2800
138,632,2011,2800
138,633,2005,50000
138,633,2006,50000
138,633,2007,50000
138,633,2008,50000
138,633,2009,50000
138,633,2010,50000
138,633,2011,50000
138,634,2005,3499.828
138,634,2006,3500.529
138,634,2007,3500.168
138,634,2008,3500.787
138,634,2009,3499.841
138,634,2010,3499.258
138,634,2011,3500.745
138,654,2005,4000
138,654,2006,4000
138,654,2007,4000
138,654,2008,4000
138,654,2009,4000
138,654,2010,4000
138,654,2011,4000
141,15,2005,10000
141,15,2006,10000
141,15,2007,10000
141,15,2008,10000
141,15,2009,10000
141,15,2010,10000
141,15,2011,10000
141,16,2005,7798.78
141,16,2006,7797.753
141,16,2007,7797.297
141,16,2008,7797.468
141,16,2009,7800
141,16,2010,7798.45
141,16,2011,7798.45
141,17,2005,2100
141,17,2006,2100
141,17,2007,2100
141,17,2008,2100
141,17,2009,2100
141,17,2010,2100
141,17,2011,2100
141,49,2005,8000
141,49,2006,8000
141,49,2007,8000
141,49,2008,8000
141,49,2009,8000
141,49,2010,8000
141,49,2011,8000
141,51,2005,61515.385
141,51,2006,58576.923
141,51,2007,59153.125
141,51,2008,58529.412
141,51,2009,60000
141,51,2010,59866.667
141,51,2011,60105.263
141,632,2005,5000
141,632,2006,5000
141,632,2007,5000
141,632,2008,5000
141,632,2009,5000
141,632,2010,5000
141,632,2011,5000
141,634,2005,7000
141,634,2006,7000
141,634,2007,7000
141,634,2008,7000
141,634,2009,7000
141,634,2010,7000
141,634,2011,7000
141,654,2005,5000
141,654,2006,5000
141,654,2007,5000
141,654,2008,5000
141,654,2009,5000
141,654,2010,5000
141,654,2011,5000
143,15,2005,10000
143,15,2006,10000
143,15,2007,10000
143,15,2008,10000
143,15,2009,10000
143,15,2010,10000
143,15,2011,10000
143,16,2005,8000
143,16,2006,8000
143,16,2007,8000
143,16,2008,8000
143,16,2009,8000
143,16,2010,8000
143,16,2011,8000
143,17,2005,1500
143,17,2006,1500
143,17,2007,1500
143,17,2008,1500
143,17,2009,1500
143,17,2010,1500
143,17,2011,1500
143,18,2005,10000
143,18,2006,10000
143,18,2007,10000
143,18,2008,10000
143,18,2009,10000
143,18,2010,10000
143,18,2011,10000
143,20,2005,10000
143,20,2006,10000
143,20,2007,10000
143,20,2008,10000
143,20,2009,10000
143,20,2010,10000
143,20,2011,10000
143,22,2005,10000
143,22,2006,10000
143,22,2007,10000
143,22,2008,10000
143,22,2009,10000
143,22,2010,10000
143,22,2011,10000
143,23,2005,8000
143,23,2006,8000
143,23,2007,8000
143,23,2008,8000
143,23,2009,8000
143,23,2010,8000
143,23,2011,8000
143,24,2005,1000
143,24,2006,1000
143,24,2007,1000
143,24,2008,1000
143,24,2009,1000
143,24,2010,1000
143,24,2011,1500
143,49,2005,8000
143,49,2006,8000
143,49,2007,8000
143,49,2008,8000
143,49,2009,8000
143,49,2010,8000
143,49,2011,8000
143,51,2005,65000
143,51,2006,65000
143,51,2007,65000
143,51,2008,65000
143,51,2009,65000
143,51,2010,65000
143,51,2011,65000
143,168,2005,10000
143,168,2006,10000
143,168,2007,10000
143,168,2008,10000
143,168,2009,10000
143,168,2010,10000
143,168,2011,10000
143,171,2005,10000
143,171,2006,10000
143,171,2007,10000
143,171,2008,10000
143,171,2009,10000
143,171,2010,10000
143,171,2011,10000
143,632,2005,2500
143,632,2006,2500
143,632,2007,2500
143,632,2008,2500
143,632,2009,2500
143,632,2010,2500
143,632,2011,2500
143,633,2005,10000
143,633,2006,10000
143,633,2007,10000
143,633,2008,10000
143,633,2009,10000
143,633,2010,10000
143,633,2011,10000
143,634,2005,2500
143,634,2006,2500
143,634,2007,2500
143,634,2008,2500
143,634,2009,2500
143,634,2010,2500
143,634,2011,2500
143,654,2005,4000
143,654,2006,4000
143,654,2007,4000
143,654,2008,4000
143,654,2009,4000
143,654,2010,4000
143,654,2011,4000
144,15,2005,10000
144,15,2006,10000
144,15,2007,10000
144,15,2008,10000
144,15,2009,10000
144,15,2010,10000
144,15,2011,10000
144,16,2005,7500
144,16,2006,7500
144,16,2007,7500
144,16,2008,7500
144,16,2009,7500
144,16,2010,7500
144,16,2011,7500
144,17,2005,2000
144,17,2006,2000
144,17,2007,2000
144,17,2008,2000
144,17,2009,2000
144,17,2010,2000
144,17,2011,2000
144,18,2005,10000
144,18,2006,10000
144,18,2007,10000
144,18,2008,10000
144,18,2009,10000
144,18,2010,10000
144,18,2011,10000
144,20,2005,12000
144,20,2006,12000
144,20,2007,12000
144,20,2008,12000
144,20,2009,12000
144,20,2010,12000
144,20,2011,12000
144,22,2005,10000
144,22,2006,10000
144,22,2007,10000
144,22,2008,10000
144,22,2009,10000
144,22,2010,10000
144,22,2011,10000
144,49,2005,8000
144,49,2006,8000
144,49,2007,8000
144,49,2008,8000
144,49,2009,8000
144,49,2010,8000
144,49,2011,8000
144,51,2005,65098.112
144,51,2006,65075.922
144,51,2007,65055.762
144,51,2008,65091.453
144,51,2009,65626.367
144,51,2010,65730.391
144,51,2011,65541.525
144,168,2005,10000
144,168,2006,10000
144,168,2007,10000
144,168,2008,10000
144,168,2009,10000
144,168,2010,10000
144,168,2011,10000
144,171,2005,10000
144,171,2006,10000
144,171,2007,10000
144,171,2008,10000
144,171,2009,10000
144,171,2010,10000
144,171,2011,10000
144,634,2005,4500
144,634,2006,4500
144,634,2007,4500
144,634,2008,4500
144,634,2009,4500
144,634,2010,4500
144,634,2011,4500
146,15,2005,10000
146,15,2006,10000
146,15,2007,10000
146,15,2008,10000
146,15,2009,10000
146,15,2010,10000
146,15,2011,10000
146,16,2005,7200
146,16,2006,7200
146,16,2007,7200
146,16,2008,7200
146,16,2009,7200
146,16,2010,7200
146,16,2011,7200
146,17,2005,1800
146,17,2006,1800
146,17,2007,1800
146,17,2008,1800
146,17,2009,1800
146,17,2010,1800
146,17,2011,1800
146,18,2005,10037.179
146,18,2006,10171.831
146,18,2007,10000
146,18,2008,10000
146,18,2009,10000
146,18,2010,10043.548
146,18,2011,10190.476
146,19,2005,300
146,19,2006,300
146,19,2007,300
146,19,2008,300
146,19,2009,300
146,19,2010,300
146,19,2011,300
146,22,2005,10000
146,22,2006,10000
146,22,2007,10000
146,22,2008,10000
146,22,2009,10000
146,22,2010,10000
146,22,2011,10000
146,41,2005,10000
146,41,2006,10000
146,41,2007,10000
146,41,2008,10000
146,41,2009,10000
146,41,2010,10000
146,41,2011,10000
146,49,2005,7700
146,49,2006,7700
146,49,2007,7700
146,49,2008,7700
146,49,2009,7700
146,49,2010,7700
146,49,2011,7700
146,51,2005,62068.966
146,51,2006,61666.667
146,51,2007,61972.789
146,51,2008,62068.966
146,51,2009,61991.304
146,51,2010,61160.839
146,51,2011,62147.771
146,113,2005,10000
146,113,2006,10000
146,113,2007,10000
146,113,2008,10000
146,113,2009,10000
146,113,2010,10000
146,113,2011,10000
146,168,2005,10000
146,168,2006,10000
146,168,2007,10000
146,168,2008,10000
146,168,2009,10000
146,168,2010,10000
146,168,2011,10000
146,172,2005,10000
146,172,2006,10000
146,172,2007,10000
146,172,2008,10000
146,172,2009,10000
146,172,2010,10000
146,172,2011,10000
146,633,2005,49929.688
146,633,2006,50026.667
146,633,2007,50195.213
146,633,2008,49867.532
146,633,2009,50115
146,633,2010,50000
146,633,2011,50000
146,634,2005,3405.941
146,634,2006,3398.699
146,634,2007,3400
146,634,2008,3398.077
146,634,2009,3396.947
146,634,2010,3387.805
146,634,2011,3399.568
146,654,2005,5000
146,654,2006,5000
146,654,2007,5000
146,654,2008,5000
146,654,2009,5000
146,654,2010,5000
146,654,2011,5000
146,846,2005,10000
146,846,2006,10000
146,846,2007,10000
146,846,2008,10000
146,846,2009,10000
146,846,2010,10000
146,846,2011,10000
147,15,2005,10000
147,15,2006,10000
147,15,2007,10000
147,15,2008,10000
147,15,2009,10000
147,15,2010,10000
147,15,2011,10000
147,16,2005,7500
147,16,2006,7500
147,16,2007,7500
147,16,2008,7500
147,16,2009,7500
147,16,2010,7500
147,16,2011,7500
147,17,2005,2300
147,17,2006,2300
147,17,2007,2300
147,17,2008,2300
147,17,2009,2300
147,17,2010,2300
147,17,2011,2300
147,51,2005,75135.822
147,51,2006,71357.998
147,51,2007,64062.36
147,51,2008,67368.268
147,51,2009,68191.681
147,51,2010,63781.057
147,51,2011,64550.532
147,633,2005,1e+05
147,633,2006,1e+05
147,633,2007,1e+05
147,633,2008,1e+05
147,633,2009,1e+05
147,633,2010,1e+05
147,633,2011,1e+05
147,654,2005,4000
147,654,2006,4000
147,654,2007,4000
147,654,2008,4000
147,654,2009,4000
147,654,2010,4000
147,654,2011,4000
148,16,2005,7200
148,16,2006,7200
148,16,2007,7200
148,16,2008,7200
148,16,2009,7200
148,16,2010,7200
148,16,2011,7200
148,17,2005,2600
148,17,2006,2600
148,17,2007,2600
148,17,2008,2600
148,17,2009,2600
148,17,2010,2600
148,17,2011,2600
149,15,2005,10000
