"Area.Code","Item.Code","Element.Code","Year","Trade"
202,24,5611,2007,3.414
202,24,5911,2007,0.123
202,41,5611,2007,7.432
202,41,5911,2007,7.092
202,49,5611,2007,70.237
202,49,5911,2007,4.216
202,50,5611,2007,0
202,50,5911,2007,0
202,51,5611,2007,113.872
202,51,5911,2007,19.264
202,110,5611,2007,0.473
202,110,5911,2007,0.047
202,113,5611,2007,1.191
202,113,5911,2007,14.213
202,154,5611,2007,7.804
202,154,5911,2007,0.02
202,166,5611,2007,0.108
202,166,5911,2007,0.002
202,168,5611,2007,32.613
202,168,5911,2007,5.825
202,172,5611,2007,26.143
202,172,5911,2007,7.574
202,632,5611,2007,2.829
202,632,5911,2007,182.89
202,633,5611,2007,32.346
202,633,5911,2007,90.304
202,634,5611,2007,38.724
202,634,5911,2007,25.404
202,654,5611,2007,0.678
202,654,5911,2007,0.001
202,846,5611,2007,6.537
202,846,5911,2007,0.05
203,15,5611,2007,3440.542
203,15,5911,2007,588.232
203,16,5611,2007,279.408
203,16,5911,2007,205.779
203,17,5611,2007,80.836
203,17,5911,2007,20.688
203,18,5611,2007,28.594
203,18,5911,2007,24.097
203,19,5611,2007,0.345
203,19,5911,2007,0.01
203,20,5611,2007,30.131
203,20,5911,2007,28.932
203,22,5611,2007,161.131
203,22,5911,2007,180.496
203,23,5611,2007,5.737
203,23,5911,2007,1.445
203,24,5611,2007,12.662
203,24,5911,2007,3.344
203,41,5611,2007,63.337
203,41,5911,2007,51.621
203,49,5611,2007,26.956
203,49,5911,2007,5.912
203,50,5611,2007,2.282
203,50,5911,2007,0.351
203,51,5611,2007,269.952
203,51,5911,2007,78.887
203,110,5611,2007,1.693
203,110,5911,2007,0.462
203,113,5611,2007,7.249
203,113,5911,2007,45.956
203,154,5611,2007,18.312
203,154,5911,2007,0.17
203,155,5611,2007,0.009
203,155,5911,2007,0.013
203,166,5611,2007,1.609
203,166,5911,2007,0.031
203,168,5611,2007,27.217
203,168,5911,2007,110.318
203,172,5611,2007,52.348
203,172,5911,2007,19.783
203,175,5611,2007,0.703
203,175,5911,2007,4.134
203,632,5611,2007,60.414
203,632,5911,2007,117.586
203,633,5611,2007,216.505
203,633,5911,2007,304.999
203,634,5611,2007,201.241
203,634,5911,2007,90.985
203,654,5611,2007,108.051
203,654,5911,2007,79.43
203,846,5611,2007,17.762
203,846,5911,2007,26.697
206,15,5611,2007,1176.368
206,15,5911,2007,0
206,16,5611,2007,11.899
206,16,5911,2007,0
206,17,5611,2007,0.001
206,17,5911,2007,0
206,18,5611,2007,1.688
206,18,5911,2007,0
206,20,5611,2007,0.003
206,21,5611,2007,0
206,22,5611,2007,9.146
206,22,5911,2007,0
206,23,5611,2007,0.2
206,24,5611,2007,0.004
206,41,5611,2007,3.191
206,49,5611,2007,0.203
206,50,5611,2007,0.004
206,51,5611,2007,31.738
206,110,5611,2007,0.003
206,113,5611,2007,0.391
206,113,5911,2007,0
206,154,5611,2007,0.002
206,166,5611,2007,0.801
206,168,5611,2007,9.726
206,168,5911,2007,0
206,172,5611,2007,13.683
206,172,5911,2007,0
206,632,5611,2007,0.351
206,633,5611,2007,5.243
206,633,5911,2007,0.059
206,634,5611,2007,0.412
206,846,5611,2007,0.028
207,15,5611,2007,4.06
207,16,5611,2007,18.655
207,16,5911,2007,0.001
207,17,5611,2007,0
207,17,5911,2007,0.01
207,18,5611,2007,0.354
207,18,5911,2007,0
207,19,5611,2007,0
207,19,5911,2007,0
207,20,5611,2007,0.018
207,20,5911,2007,0.002
207,22,5611,2007,2.324
207,22,5911,2007,0
207,23,5611,2007,0
207,24,5611,2007,0
207,41,5611,2007,0.417
207,41,5911,2007,0
207,49,5611,2007,2.035
207,50,5611,2007,0
207,51,5611,2007,4.893
207,51,5911,2007,0.215
207,110,5611,2007,0
207,113,5611,2007,0.022
207,154,5611,2007,0
207,155,5611,2007,0
207,166,5611,2007,0
207,168,5611,2007,0.89
207,168,5911,2007,0
207,172,5611,2007,0
207,632,5611,2007,0.191
207,632,5911,2007,0
207,633,5611,2007,12.852
207,633,5911,2007,0
207,634,5611,2007,2.963
207,634,5911,2007,0.08
208,15,5611,2007,283.9
208,15,5911,2007,0
208,16,5611,2007,520.6
208,16,5911,2007,0.1
208,17,5911,2007,0
208,18,5611,2007,0.489
208,20,5611,2007,0.335
208,20,5911,2007,0
208,22,5611,2007,9.072
208,41,5611,2007,0.809
208,49,5611,2007,3.442
208,50,5611,2007,0
208,51,5611,2007,6.613
208,168,5611,2007,3.042
208,168,5911,2007,0.003
208,632,5611,2007,0.093
208,633,5611,2007,6.012
208,633,5911,2007,0.067
208,634,5611,2007,0.594
209,15,5611,2007,47.677
209,15,5911,2007,0
209,16,5611,2007,9.224
209,16,5911,2007,0.07
209,17,5611,2007,1.812
209,17,5911,2007,0.178
209,18,5611,2007,0.604
209,18,5911,2007,0
209,19,5611,2007,0
209,19,5911,2007,0
209,20,5611,2007,0.11
209,20,5911,2007,0.024
209,22,5611,2007,2.365
209,22,5911,2007,0.112
209,23,5611,2007,0.237
209,23,5911,2007,0
209,24,5611,2007,0.033
209,24,5911,2007,0
209,41,5611,2007,2.798
209,41,5911,2007,0.002
209,49,5611,2007,1.466
209,49,5911,2007,0
209,51,5611,2007,1.438
209,51,5911,2007,0.257
209,113,5611,2007,0.218
209,113,5911,2007,0.046
209,154,5611,2007,0.005
209,154,5911,2007,0
209,166,5611,2007,0.035
209,166,5911,2007,0.164
209,168,5611,2007,1.608
209,168,5911,2007,9.681
209,172,5611,2007,2.071
209,172,5911,2007,0.073
209,632,5611,2007,0.276
209,632,5911,2007,6.777
209,633,5611,2007,6.085
209,633,5911,2007,0.233
209,634,5611,2007,0.732
209,634,5911,2007,0.049
209,654,5611,2007,0.057
209,654,5911,2007,0
209,846,5611,2007,0.031
209,846,5911,2007,0
210,15,5611,2007,60.667
210,15,5911,2007,506.151
210,16,5611,2007,12.375
210,16,5911,2007,55.454
210,17,5611,2007,0.067
210,17,5911,2007,2.318
210,18,5611,2007,48.19
210,18,5911,2007,1.93
210,19,5611,2007,0.123
210,19,5911,2007,0.001
210,20,5611,2007,39.525
210,20,5911,2007,40.2
210,22,5611,2007,62.327
210,22,5911,2007,71.153
210,23,5611,2007,6.687
210,23,5911,2007,0.015
210,24,5611,2007,3.409
210,24,5911,2007,2.382
210,41,5611,2007,33.277
210,41,5911,2007,9.997
210,49,5611,2007,4.273
210,49,5911,2007,165.749
210,50,5611,2007,2.61
210,50,5911,2007,0.219
210,51,5611,2007,56.756
210,51,5911,2007,30.735
210,110,5611,2007,0
210,113,5611,2007,4.708
210,113,5911,2007,0.841
210,154,5611,2007,0.52
210,154,5911,2007,0.018
210,155,5611,2007,0.015
210,155,5911,2007,0.077
210,166,5611,2007,0.497
210,166,5911,2007,0.012
210,168,5611,2007,55.976
210,168,5911,2007,18.463
210,172,5611,2007,20.9
210,172,5911,2007,11.955
210,175,5611,2007,1.141
210,175,5911,2007,0
210,632,5611,2007,201.744
210,632,5911,2007,40.609
210,633,5611,2007,164.785
210,633,5911,2007,26.26
210,634,5611,2007,22.34
210,634,5911,2007,103.844
210,654,5611,2007,0
210,654,5911,2007,0
210,846,5611,2007,8.959
210,846,5911,2007,0.656
211,15,5611,2007,332.788
211,15,5911,2007,0.197
211,16,5611,2007,2.947
211,16,5911,2007,0.131
211,17,5611,2007,0.305
211,17,5911,2007,0.016
211,18,5611,2007,37.705
211,18,5911,2007,24.097
211,19,5611,2007,0
211,19,5911,2007,0
211,20,5611,2007,2.9
211,20,5911,2007,0.578
211,22,5611,2007,55.436
211,22,5911,2007,17.652
211,23,5611,2007,10.104
211,23,5911,2007,0.004
211,24,5611,2007,3.38
211,24,5911,2007,0.078
211,41,5611,2007,17.612
211,41,5911,2007,12.148
211,49,5611,2007,67.075
211,49,5911,2007,0.047
211,50,5611,2007,0
211,50,5911,2007,0
211,51,5611,2007,83.809
211,51,5911,2007,5.516
211,110,5611,2007,13.843
211,110,5911,2007,3.025
211,113,5611,2007,6.135
211,113,5911,2007,0.805
211,154,5611,2007,3.975
211,154,5911,2007,0.023
211,166,5611,2007,3.872
211,166,5911,2007,0.022
211,168,5611,2007,15.202
211,168,5911,2007,16.459
211,172,5611,2007,44.945
211,172,5911,2007,0.522
211,632,5611,2007,36.289
211,632,5911,2007,0.391
211,633,5611,2007,137.422
211,633,5911,2007,380.468
211,634,5611,2007,18.985
211,634,5911,2007,0.695
211,654,5611,2007,6.288
211,654,5911,2007,0.004
211,846,5611,2007,58.401
211,846,5911,2007,0.559
212,15,5611,2007,44.569
212,15,5911,2007,999.151
212,16,5611,2007,7.333
212,16,5911,2007,55.969
212,17,5611,2007,12.303
212,17,5911,2007,0
212,18,5611,2007,1.74
212,18,5911,2007,1.837
212,20,5611,2007,0.827
212,20,5911,2007,7.369
212,21,5611,2007,0
212,22,5611,2007,13.056
212,22,5911,2007,27.702
212,23,5611,2007,0
212,23,5911,2007,5.082
212,24,5611,2007,0.08
212,41,5611,2007,0.606
212,41,5911,2007,9.857
212,49,5611,2007,0
212,49,5911,2007,0
212,50,5611,2007,0
212,50,5911,2007,0
212,51,5611,2007,10.299
212,51,5911,2007,0
212,110,5611,2007,0
212,110,5911,2007,0
212,113,5611,2007,0
212,113,5911,2007,0.2
212,155,5611,2007,0.228
212,155,5911,2007,0.15
212,166,5611,2007,0
212,168,5611,2007,1.454
212,168,5911,2007,43.208
212,172,5611,2007,14.496
212,172,5911,2007,5.319
212,175,5611,2007,0
212,175,5911,2007,0
212,632,5611,2007,0.212
212,632,5911,2007,0.427
212,633,5611,2007,45.545
212,633,5911,2007,185.53
212,634,5611,2007,0.815
212,634,5911,2007,0.028
212,846,5911,2007,0
213,15,5611,2007,133.794
213,16,5611,2007,28.556
213,17,5611,2007,0
213,18,5611,2007,0.278
213,22,5611,2007,1.685
213,49,5611,2007,1.431
213,51,5611,2007,6.608
213,168,5611,2007,1.919
213,633,5611,2007,4.025
213,634,5611,2007,0.005
213,634,5911,2007,0.224
214,15,5611,2007,1344.123
214,15,5911,2007,0.524
214,16,5611,2007,30.378
214,16,5911,2007,6.396
214,17,5611,2007,31.164
214,17,5911,2007,0
214,18,5611,2007,4.712
214,18,5911,2007,8.3
214,19,5611,2007,0
214,19,5911,2007,0
214,20,5611,2007,2.604
214,20,5911,2007,1.467
214,22,5611,2007,26.543
214,22,5911,2007,11.432
214,23,5611,2007,3.269
214,23,5911,2007,0.073
214,24,5611,2007,1.97
214,24,5911,2007,0.127
214,41,5611,2007,4.568
214,41,5911,2007,0.987
214,49,5611,2007,49.43
214,49,5911,2007,0.003
214,50,5611,2007,0
214,50,5911,2007,0
214,51,5611,2007,103.222
214,51,5911,2007,0.242
214,110,5611,2007,0.423
214,110,5911,2007,0.173
214,113,5611,2007,2
214,113,5911,2007,0.023
214,154,5611,2007,0.86
214,154,5911,2007,0.024
214,155,5611,2007,0
214,155,5911,2007,0
214,166,5611,2007,0.132
214,166,5911,2007,0.367
214,168,5611,2007,10.103
214,168,5911,2007,6.543
214,172,5611,2007,8.48
214,172,5911,2007,0.162
214,632,5611,2007,27.466
214,632,5911,2007,0.005
214,633,5611,2007,16.19
214,633,5911,2007,80.172
214,634,5611,2007,20.426
214,634,5911,2007,1.617
214,654,5611,2007,137.228
214,654,5911,2007,24.446
214,846,5611,2007,10
214,846,5911,2007,0
215,15,5611,2007,813.513
215,15,5911,2007,89.679
215,16,5611,2007,2.011
215,16,5911,2007,89.691
215,17,5611,2007,0.003
215,17,5911,2007,95.744
215,18,5611,2007,2.472
215,18,5911,2007,0.013
215,20,5611,2007,0.061
215,20,5911,2007,0
215,22,5611,2007,1.926
215,22,5911,2007,0.843
215,23,5611,2007,0.001
215,23,5911,2007,0.021
215,24,5611,2007,0
215,24,5911,2007,0
215,41,5611,2007,0.286
215,41,5911,2007,0.001
215,49,5611,2007,33.995
215,49,5911,2007,0
215,50,5611,2007,0
215,51,5611,2007,4.113
215,51,5911,2007,1.643
215,110,5611,2007,0
215,110,5911,2007,0
215,113,5611,2007,0.978
215,113,5911,2007,0.554
215,154,5611,2007,0.001
215,154,5911,2007,0
215,155,5611,2007,0.593
215,155,5911,2007,0.043
215,166,5611,2007,0.007
215,168,5611,2007,3.551
215,168,5911,2007,0.524
215,172,5611,2007,2.553
215,172,5911,2007,0.007
215,632,5611,2007,0
215,632,5911,2007,0.71
215,633,5611,2007,6.261
215,633,5911,2007,0.124
215,634,5611,2007,7.519
215,634,5911,2007,0.309
215,654,5611,2007,0
215,654,5911,2007,12.625
215,846,5611,2007,0.001
215,846,5911,2007,0
216,15,5611,2007,856.765
216,15,5911,2007,3.957
216,16,5611,2007,179.032
216,16,5911,2007,9.161
216,17,5611,2007,7.226
216,17,5911,2007,0.033
216,18,5611,2007,4.066
216,18,5911,2007,60.736
216,19,5611,2007,0.009
216,19,5911,2007,0.015
216,20,5611,2007,1.28
216,20,5911,2007,27.952
216,22,5611,2007,18.366
216,22,5911,2007,23.604
216,23,5611,2007,8.008
216,23,5911,2007,4.71
216,24,5611,2007,8.008
216,24,5911,2007,0.09
216,41,5611,2007,8.982
216,41,5911,2007,19.311
216,49,5611,2007,241.879
216,49,5911,2007,0.007
216,50,5611,2007,12.786
216,50,5911,2007,0.074
216,51,5611,2007,24.463
216,51,5911,2007,85.387
216,110,5611,2007,0.097
216,110,5911,2007,0.182
216,113,5611,2007,3.771
216,113,5911,2007,0.381
216,154,5611,2007,0.554
216,154,5911,2007,0.229
216,155,5611,2007,0.082
216,155,5911,2007,0.024
216,166,5611,2007,0.092
216,166,5911,2007,0.221
216,168,5611,2007,9.503
216,168,5911,2007,32.765
216,172,5611,2007,9.648
216,172,5911,2007,30.062
216,175,5611,2007,0
216,632,5611,2007,11.332
216,632,5911,2007,59.592
216,633,5611,2007,8.709
216,633,5911,2007,226.288
216,634,5611,2007,38.129
216,634,5911,2007,9.657
216,654,5611,2007,70.642
216,654,5911,2007,0.195
216,846,5611,2007,41.915
216,846,5911,2007,44.154
217,15,5611,2007,69.713
217,15,5911,2007,0
217,16,5611,2007,1.812
217,16,5911,2007,10.954
217,17,5611,2007,0
217,17,5911,2007,13.771
217,18,5611,2007,3.611
217,18,5911,2007,0
217,19,5611,2007,0
217,20,5611,2007,0.004
217,21,5611,2007,0
217,22,5611,2007,2.977
217,22,5911,2007,0.001
217,23,5611,2007,0
217,24,5611,2007,0.013
217,41,5611,2007,0.238
217,41,5911,2007,0
217,49,5611,2007,6.476
217,49,5911,2007,0
217,50,5611,2007,0
217,50,5911,2007,0
217,51,5611,2007,0.273
217,51,5911,2007,2.378
217,110,5611,2007,0.51
217,110,5911,2007,0
217,113,5611,2007,0
217,113,5911,2007,0.015
217,166,5611,2007,0
217,168,5611,2007,3.66
217,168,5911,2007,0.085
217,172,5611,2007,0.004
217,172,5911,2007,0
217,632,5611,2007,4.905
217,632,5911,2007,0
217,633,5611,2007,1.658
217,633,5911,2007,14.035
217,634,5611,2007,0.617
217,634,5911,2007,0.086
217,654,5611,2007,0
217,846,5611,2007,0
217,846,5911,2007,0
218,16,5611,2007,0
219,15,5611,2007,0.001
219,16,5611,2007,4.839
219,18,5611,2007,0.739
219,18,5911,2007,0
219,20,5611,2007,0.093
219,22,5611,2007,0.758
219,22,5911,2007,0
219,24,5611,2007,0
219,41,5611,2007,0.533
219,41,5911,2007,0
219,49,5611,2007,0
219,51,5611,2007,0.858
219,51,5911,2007,0
219,113,5611,2007,0.033
219,166,5611,2007,0
219,168,5611,2007,0.282
219,172,5611,2007,0.008
219,632,5611,2007,0.004
219,633,5611,2007,3.443
219,634,5611,2007,0.162
220,15,5611,2007,142.503
220,15,5911,2007,0
220,16,5611,2007,4.612
220,16,5911,2007,22.49
220,17,5611,2007,1.227
220,17,5911,2007,0.512
220,18,5611,2007,1.977
220,18,5911,2007,1.648
220,19,5611,2007,0.067
220,19,5911,2007,0.001
220,20,5611,2007,0.036
220,20,5911,2007,0.005
220,22,5611,2007,5.435
220,22,5911,2007,12.827
220,23,5611,2007,0.066
220,24,5611,2007,0.135
220,24,5911,2007,0
220,41,5611,2007,1.793
220,41,5911,2007,4.806
220,49,5611,2007,4.975
220,49,5911,2007,0.035
220,50,5611,2007,1.532
220,50,5911,2007,0.088
220,51,5611,2007,2.177
220,51,5911,2007,10.761
220,110,5611,2007,0
220,110,5911,2007,0
220,113,5611,2007,0.562
220,113,5911,2007,0.005
220,154,5611,2007,0
220,154,5911,2007,0
220,166,5611,2007,0.074
220,166,5911,2007,0
220,168,5611,2007,1.276
220,168,5911,2007,2.491
220,172,5611,2007,2.838
220,172,5911,2007,0.006
220,632,5611,2007,118.304
220,632,5911,2007,100.808
220,633,5611,2007,19.504
220,633,5911,2007,74.26
220,634,5611,2007,2.58
220,634,5911,2007,18.91
221,15,5611,2007,242.306
221,15,5911,2007,6.034
221,16,5611,2007,42.116
221,16,5911,2007,77.712
221,17,5611,2007,31.786
221,17,5911,2007,1.532
221,18,5611,2007,5.667
221,18,5911,2007,0.807
221,19,5611,2007,0.681
221,20,5611,2007,0.208
221,20,5911,2007,0
221,21,5611,2007,0
221,22,5611,2007,11.53
221,22,5911,2007,20.651
221,23,5611,2007,0.012
221,23,5911,2007,0
221,24,5611,2007,0.023
221,41,5611,2007,1.482
221,41,5911,2007,0
221,49,5611,2007,0.011
221,50,5611,2007,0
221,50,5911,2007,0
221,51,5611,2007,12.791
221,51,5911,2007,0
221,110,5611,2007,1.036
221,110,5911,2007,0
221,113,5611,2007,0.529
221,113,5911,2007,0
221,154,5611,2007,0
221,155,5611,2007,0
221,166,5611,2007,0
221,168,5611,2007,3.155
221,168,5911,2007,0.895
221,172,5611,2007,2.363
221,172,5911,2007,0
221,632,5611,2007,1.023
221,632,5911,2007,0
221,633,5611,2007,23.128
221,633,5911,2007,10.667
221,634,5611,2007,8.844
221,634,5911,2007,0
221,654,5611,2007,0
221,846,5611,2007,0.008
222,15,5611,2007,1696.283
222,15,5911,2007,0
222,16,5611,2007,1.188
222,16,5911,2007,44.893
222,17,5611,2007,29.5
222,17,5911,2007,1.483
222,18,5611,2007,0.065
222,18,5911,2007,34.487
222,20,5611,2007,0.001
222,20,5911,2007,0
222,22,5611,2007,1.361
222,22,5911,2007,15.756
222,23,5611,2007,0.117
222,23,5911,2007,0
222,24,5611,2007,0.006
222,24,5911,2007,0.003
222,41,5611,2007,0.446
222,41,5911,2007,0.023
222,49,5611,2007,8.63
222,50,5611,2007,0
222,50,5911,2007,0
222,51,5611,2007,0.17
222,51,5911,2007,0.461
222,110,5611,2007,0.081
222,110,5911,2007,1.832
222,113,5611,2007,0.005
222,113,5911,2007,0
222,154,5611,2007,0.016
222,166,5611,2007,0.031
222,166,5911,2007,0
222,168,5611,2007,0.813
222,168,5911,2007,5.606
222,172,5611,2007,12.066
222,172,5911,2007,0.048
222,632,5611,2007,5.196
222,632,5911,2007,0
222,633,5611,2007,1.843
222,633,5911,2007,38.64
222,634,5611,2007,0.626
222,634,5911,2007,1.161
222,654,5611,2007,0
222,846,5611,2007,12.058
222,846,5911,2007,0
223,15,5611,2007,2147.107
223,15,5911,2007,18.281
223,16,5611,2007,0.06
223,16,5911,2007,1245.476
223,17,5611,2007,311.747
223,17,5911,2007,3.164
223,18,5611,2007,0.831
223,18,5911,2007,148.288
223,19,5611,2007,0.007
223,19,5911,2007,0.292
223,20,5611,2007,0.229
223,20,5911,2007,1.352
223,22,5611,2007,5.606
223,22,5911,2007,213.838
223,23,5611,2007,6.154
223,23,5911,2007,0.057
223,24,5611,2007,3.117
223,24,5911,2007,0.003
223,41,5611,2007,8.606
223,41,5911,2007,86.057
223,49,5611,2007,1.177
223,49,5911,2007,6.002
223,50,5611,2007,0.339
223,50,5911,2007,0.013
223,51,5611,2007,1.177
223,51,5911,2007,81.42
223,110,5611,2007,0.015
223,110,5911,2007,0.032
223,113,5611,2007,0.025
223,113,5911,2007,8.324
223,154,5611,2007,0.522
223,154,5911,2007,33.87
223,155,5611,2007,0.019
223,155,5911,2007,0
223,166,5611,2007,1.428
223,166,5911,2007,5.607
223,168,5611,2007,1.892
223,168,5911,2007,94.826
223,172,5611,2007,9.607
223,172,5911,2007,12.164
223,632,5611,2007,52.015
223,632,5911,2007,14.005
223,633,5611,2007,20.264
223,633,5911,2007,121.46
223,634,5611,2007,4.813
223,634,5911,2007,5.927
223,654,5611,2007,325.923
223,654,5911,2007,4.15
223,846,5611,2007,576.025
223,846,5911,2007,0.068
225,15,5611,2007,738.879
225,15,5911,2007,2.816
225,16,5611,2007,42.576
225,16,5911,2007,118.308
225,17,5611,2007,73.829
225,17,5911,2007,1.291
225,18,5611,2007,30.874
225,18,5911,2007,24.156
225,19,5611,2007,0
225,19,5911,2007,0.002
225,20,5611,2007,1.347
225,20,5911,2007,0.092
225,22,5611,2007,40.082
225,22,5911,2007,63.045
225,23,5611,2007,0.188
225,23,5911,2007,0.001
225,24,5611,2007,0.301
225,24,5911,2007,0.002
225,41,5611,2007,11.104
225,41,5911,2007,0.912
225,49,5611,2007,0.01
225,49,5911,2007,0.018
225,51,5611,2007,16.192
225,51,5911,2007,2.846
225,110,5611,2007,0.524
225,113,5611,2007,2.255
225,113,5911,2007,1.696
225,154,5611,2007,0.911
225,154,5911,2007,0.043
225,155,5611,2007,0
225,166,5611,2007,0.023
225,166,5911,2007,0.002
225,168,5611,2007,38.445
225,168,5911,2007,22.315
225,172,5611,2007,13.622
225,172,5911,2007,0.539
225,632,5611,2007,12.87
225,632,5911,2007,1.062
225,633,5611,2007,66.028
225,633,5911,2007,104.807
225,634,5611,2007,19.628
225,634,5911,2007,2.807
225,654,5611,2007,0.002
225,654,5911,2007,0.024
225,846,5611,2007,6.903
225,846,5911,2007,0.425
226,15,5611,2007,337.026
226,15,5911,2007,1.393
226,16,5611,2007,0.639
226,16,5911,2007,14.706
226,17,5611,2007,0
226,17,5911,2007,55.38
226,18,5611,2007,0.528
226,18,5911,2007,0
226,19,5611,2007,0.017
226,19,5911,2007,0.019
226,20,5611,2007,0.346
226,20,5911,2007,0
226,22,5611,2007,3.478
226,22,5911,2007,6.829
226,23,5611,2007,0
226,23,5911,2007,0.057
226,24,5611,2007,0
226,24,5911,2007,0.184
226,41,5611,2007,0.304
226,41,5911,2007,0.021
226,49,5611,2007,13.555
226,49,5911,2007,0
226,50,5611,2007,0
226,51,5611,2007,30.774
226,51,5911,2007,45.922
226,113,5611,2007,0.019
226,113,5911,2007,0.272
226,154,5611,2007,0.001
226,166,5611,2007,0
226,166,5911,2007,0
226,168,5611,2007,4.434
226,168,5911,2007,0.821
226,172,5611,2007,3.242
226,172,5911,2007,0
226,632,5611,2007,10.607
226,632,5911,2007,0.75
226,633,5611,2007,2.572
226,633,5911,2007,0.138
226,634,5611,2007,1.216
226,634,5911,2007,0.523
226,654,5611,2007,0
226,654,5911,2007,0
226,846,5611,2007,0
226,846,5911,2007,0
227,16,5611,2007,0.33
227,18,5611,2007,0.017
227,20,5611,2007,0
227,22,5611,2007,0.145
227,41,5611,2007,0.014
227,50,5611,2007,0
227,51,5611,2007,0.004
227,110,5611,2007,0
227,168,5611,2007,0.002
227,632,5611,2007,0
227,633,5611,2007,0.099
227,634,5611,2007,0.008
228,15,5611,2007,0
228,15,5911,2007,0
228,16,5611,2007,0
228,16,5911,2007,0
228,17,5911,2007,0
228,18,5611,2007,0
228,22,5611,2007,0
228,22,5911,2007,0
228,49,5611,2007,0
228,49,5911,2007,0
228,51,5611,2007,0
228,168,5611,2007,0
228,168,5911,2007,0
228,632,5911,2007,0
228,633,5611,2007,0
228,633,5911,2007,0
228,634,5611,2007,0
228,634,5911,2007,0
229,15,5611,2007,1239.05
229,15,5911,2007,1911.502
229,16,5611,2007,91.028
229,16,5911,2007,145.818
229,17,5611,2007,80.73
229,17,5911,2007,5.77
229,18,5611,2007,119.482
229,18,5911,2007,2.645
229,19,5611,2007,11.572
229,19,5911,2007,16.22
229,20,5611,2007,126.068
229,20,5911,2007,99.401
229,22,5611,2007,464.582
229,22,5911,2007,282.049
229,23,5611,2007,32.267
229,23,5911,2007,1.599
229,24,5611,2007,30.872
229,24,5911,2007,3.046
229,41,5611,2007,91.73
229,41,5911,2007,165.239
229,49,5611,2007,26.008
229,49,5911,2007,203.482
229,50,5611,2007,1.556
229,50,5911,2007,23.481
229,51,5611,2007,830.761
229,51,5911,2007,430.447
229,110,5611,2007,0.223
229,110,5911,2007,0.026
229,113,5611,2007,34.667
229,113,5911,2007,7.32
229,154,5611,2007,8.665
229,154,5911,2007,0.325
229,155,5611,2007,0.027
229,155,5911,2007,0.01
229,166,5611,2007,2.605
229,166,5911,2007,0.001
229,168,5611,2007,159.573
229,168,5911,2007,48.706
229,172,5611,2007,218.06
229,172,5911,2007,76.093
229,175,5611,2007,15.916
229,175,5911,2007,17.562
229,632,5611,2007,282.194
229,632,5911,2007,163.994
229,633,5611,2007,642.095
229,633,5911,2007,372.331
229,634,5611,2007,123.397
229,634,5911,2007,899.173
229,654,5611,2007,159.199
229,654,5911,2007,17.803
229,846,5611,2007,60.288
229,846,5911,2007,47.409
230,15,5611,2007,1.799
230,15,5911,2007,1055.886
230,16,5611,2007,18.412
230,16,5911,2007,94.284
230,17,5611,2007,0.944
230,17,5911,2007,263.899
230,18,5611,2007,6.188
230,18,5911,2007,0.922
230,19,5611,2007,0.667
230,19,5911,2007,0.001
230,20,5611,2007,1.02
230,20,5911,2007,2.277
230,22,5611,2007,18.679
230,22,5911,2007,102.68
230,23,5611,2007,0.022
230,23,5911,2007,0
230,24,5611,2007,0.55
230,24,5911,2007,0
230,41,5611,2007,3.514
230,41,5911,2007,2.259
230,49,5611,2007,63.487
230,49,5911,2007,31.824
230,50,5611,2007,0
230,50,5911,2007,0
230,51,5611,2007,11.489
230,51,5911,2007,342.533
230,110,5611,2007,0
230,110,5911,2007,0
230,113,5611,2007,18.143
230,113,5911,2007,25.372
230,154,5611,2007,1.196
230,166,5611,2007,0.034
230,166,5911,2007,0
230,168,5611,2007,4.771
230,168,5911,2007,80.148
230,172,5611,2007,0.992
230,172,5911,2007,20.701
230,632,5611,2007,12.689
230,632,5911,2007,77.316
230,633,5611,2007,43.826
230,633,5911,2007,157.82
230,634,5611,2007,33.898
230,634,5911,2007,136.531
230,654,5611,2007,3.791
230,654,5911,2007,0.02
230,846,5611,2007,0.021
230,846,5911,2007,75.564
231,15,5611,2007,2345.624
231,15,5911,2007,32946.902
231,16,5611,2007,198.639
231,16,5911,2007,356.159
231,17,5611,2007,135.11
231,17,5911,2007,318.186
231,18,5611,2007,319.723
231,18,5911,2007,85.081
231,20,5611,2007,94.717
231,20,5911,2007,50.573
231,21,5611,2007,6.176
231,21,5911,2007,14.506
231,22,5611,2007,627.294
231,22,5911,2007,307.461
231,23,5611,2007,4.608
231,23,5911,2007,25.364
231,24,5611,2007,170.453
231,24,5911,2007,4.279
231,41,5611,2007,175.888
231,41,5911,2007,350.568
231,49,5611,2007,335.929
231,49,5911,2007,394.75
231,50,5611,2007,5.936
231,50,5911,2007,11.095
231,51,5611,2007,3484.53
231,51,5911,2007,315.948
231,110,5611,2007,106.686
231,110,5911,2007,27.377
231,113,5611,2007,5.959
231,113,5911,2007,2891.092
231,154,5611,2007,4.881
231,154,5911,2007,111.271
231,166,5611,2007,74.284
231,166,5911,2007,562.377
231,168,5611,2007,559.677
231,168,5911,2007,103.138
231,172,5611,2007,187.131
231,172,5911,2007,551.115
231,632,5611,2007,1961.774
231,632,5911,2007,635.541
231,633,5611,2007,1282.607
231,633,5911,2007,675.382
231,634,5611,2007,586.842
231,634,5911,2007,152.547
231,654,5611,2007,207.684
231,654,5911,2007,2356.783
231,846,5611,2007,50.936
231,846,5911,2007,2971.484
233,15,5611,2007,53.5
